Data File Name,JAM,_JLC_High Sensitivity DNA Assay_DE24802700_2017-09-06_14-50-13.xad,
84.7,87.26411,,
84.75,86.98169,,
84.8,86.3487,,
84.85,85.41135,,
84.9,84.51746,,
84.95,83.9204,,
85,83.63637,,
85.05,84.16233,,
85.1,85.06339,,
85.15,84.95744,,
85.2,85.68613,,
85.25,86.95661,,
85.3,87.79746,,
85.35,87.53016,,
85.4,86.859,,
85.45,86.60344,,
85.5,85.14642,,
85.55,84.4029,,
85.6,85.62368,,
85.65,87.51927,,
85.7,87.98648,,
85.75,87.81533,,
85.8,88.54941,,
85.85,90.51362,,
85.9,92.21786,,
85.95,93.24472,,
86,93.80636,,
86.05,93.91644,,
86.1,93.84608,,
86.15,94.3158,,
86.2,95.4228,,
86.25,96.66438,,
86.3,97.59779,,
86.35,98.07919,,
86.4,98.83381,,
86.45,100.0841,,
86.5,100.868,,
86.55,101.0502,,
86.6,100.6121,,
86.65,101.3417,,
86.7,102.9748,,
86.75,104.7765,,
86.8,106.1651,,
86.85,107.1129,,
86.9,106.9338,,
86.95,107.0846,,
87,107.3242,,
87.05,107.8984,,
87.1,109.6601,,
87.15,111.615,,
87.2,112.6284,,
87.25,112.9653,,
87.3,112.9589,,
87.35,112.6199,,
87.4,111.6639,,
87.45,111.1612,,
87.5,111.8632,,
87.55,113.6704,,
87.6,115.6392,,
87.65,116.7117,,
87.7,116.935,,
87.75,116.7339,,
87.8,116.7684,,
87.85,117.6592,,
87.9,119.2986,,
87.95,121.6981,,
88,124.8121,,
88.05,127.2887,,
88.1,128.3821,,
88.15,129.0034,,
88.2,128.584,,
88.25,128.1348,,
88.3,128.5115,,
88.35,129.8282,,
88.4,130.9378,,
88.45,131.6509,,
88.5,131.8592,,
88.55,132.0262,,
88.6,133.0624,,
88.65,133.8379,,
88.7,135.9774,,
88.75,136.8846,,
88.8,137.012,,
88.85,137.131,,
88.9,137.6736,,
88.95,138.3984,,
89,139.5613,,
89.05,141.0125,,
89.1,143.302,,
89.15,144.8746,,
89.2,145.6284,,
89.25,146.1949,,
89.3,148.0231,,
89.35,150.5002,,
89.4,153.3577,,
89.45,156.6621,,
89.5,159.2777,,
89.55,160.4966,,
89.6,160.1093,,
89.65,159.5059,,
89.7,160.2586,,
89.75,161.2761,,
89.8,162.3553,,
89.85,162.7802,,
89.9,162.5011,,
89.95,162.9638,,
90,162.8513,,
90.05,162.61,,
90.1,163.332,,
90.15,163.643,,
90.2,162.9132,,
90.25,164.1019,,
90.3,166.2779,,
90.35,169.0536,,
90.4,169.9453,,
90.45,171.88,,
90.5,172.3602,,
90.55,173.0417,,
90.6,173.6297,,
90.65,176.1436,,
90.7,178.6451,,
90.75,179.6913,,
90.8,180.7534,,
90.85,182.6513,,
90.9,184.0995,,
90.95,185.267,,
91,186.2165,,
91.05,187.0031,,
91.1,188.338,,
91.15,189.9962,,
91.2,191.3977,,
91.25,192.8947,,
91.3,194.5914,,
91.35,195.662,,
91.4,197.0469,,
91.45,198.4043,,
91.5,198.9147,,
91.55,199.5772,,
91.6,200.4448,,
91.65,201.9471,,
91.7,204.3889,,
91.75,206.2803,,
91.8,208.0862,,
91.85,210.6078,,
91.9,212.7858,,
91.95,216.9726,,
92,219.5873,,
92.05,219.2941,,
92.1,219.5544,,
92.15,220.4449,,
92.2,221.8921,,
92.25,223.1701,,
92.3,224.0147,,
92.35,226.2645,,
92.4,228.9205,,
92.45,231.8272,,
92.5,236.7038,,
92.55,240.7046,,
92.6,244.0196,,
92.65,245.8849,,
92.7,247.1555,,
92.75,249.4149,,
92.8,252.0584,,
92.85,255.3804,,
92.9,258.6989,,
92.95,263.6515,,
93,269.0956,,
93.05,275.4264,,
93.1,281.5484,,
93.15,290.081,,
93.2,297.6149,,
93.25,302.6432,,
93.3,304.6506,,
93.35,306.5909,,
93.4,306.3497,,
93.45,305.1763,,
93.5,304.1313,,
93.55,304.5035,,
93.6,303.2957,,
93.65,302.1691,,
93.7,301.908,,
93.75,301.2164,,
93.8,301.5447,,
93.85,303.2069,,
93.9,304.399,,
93.95,307.0747,,
94,309.0705,,
94.05,310.4295,,
94.1,312.0757,,
94.15,314.0201,,
94.2,316.8125,,
94.25,319.2374,,
94.3,320.7583,,
94.35,322.7461,,
94.4,324.4885,,
94.45,326.2158,,
94.5,329.0256,,
94.55,331.1384,,
94.6,333.638,,
94.65,336.1298,,
94.7,337.5201,,
94.75,338.9053,,
94.8,338.4156,,
94.85,339.6646,,
94.9,342.9118,,
94.95,348.2175,,
95,354.3217,,
95.05,357.9847,,
95.1,357.8722,,
95.15,356.1101,,
95.2,352.3298,,
95.25,352.99,,
95.3,353.1487,,
95.35,355.231,,
95.4,356.5337,,
95.45,359.8532,,
95.5,363.491,,
95.55,366.9681,,
95.6,369.8756,,
95.65,372.3907,,
95.7,373.671,,
95.75,377.2718,,
95.8,382.4722,,
95.85,387.7466,,
95.9,392.2629,,
95.95,395.9427,,
96,398.0409,,
96.05,398.7632,,
96.1,400.4945,,
96.15,402.9109,,
96.2,405.9212,,
96.25,409.6211,,
96.3,414.7358,,
96.35,419.1481,,
96.4,421.0944,,
96.45,422.5799,,
96.5,422.9533,,
96.55,421.9304,,
96.6,421.9209,,
96.65,424.9647,,
96.7,427.5426,,
96.75,429.7721,,
96.8,432.6001,,
96.85,437.7467,,
96.9,439.8262,,
96.95,440.0791,,
97,440.3417,,
97.05,441.6174,,
97.1,443.608,,
97.15,446.149,,
97.2,450.3856,,
97.25,454.1741,,
97.3,456.7577,,
97.35,458.1377,,
97.4,458.4242,,
97.45,459.0623,,
97.5,458.1889,,
97.55,455.17,,
97.6,454.0319,,
97.65,456.3293,,
97.7,459.1423,,
97.75,460.4287,,
97.8,461.5329,,
97.85,463.5955,,
97.9,463.5548,,
97.95,460.78,,
98,460.6115,,
98.05,458.7666,,
98.1,457.4518,,
98.15,457.8146,,
98.2,461.0424,,
98.25,465.2737,,
98.3,469.3398,,
98.35,471.4794,,
98.4,473.8952,,
98.45,475.4443,,
98.5,476.5528,,
98.55,475.8429,,
98.6,472.5729,,
98.65,471.4962,,
98.7,472.4104,,
98.75,471.6009,,
98.8,471.9768,,
98.85,471.9828,,
98.9,472.2424,,
98.95,472.8601,,
99,474.1475,,
99.05,473.9104,,
99.1,470.8821,,
99.15,465.501,,
99.2,460.1253,,
99.25,455.5002,,
99.3,452.3094,,
99.35,451.5672,,
99.4,451.1099,,
99.45,450.9851,,
99.5,450.4987,,
99.55,450.1311,,
99.6,448.4802,,
99.65,446.6687,,
99.7,444.8779,,
99.75,444.0351,,
99.8,444.5673,,
99.85,444.3485,,
99.9,444.6974,,
99.95,442.9154,,
100,440.2943,,
100.05,437.6636,,
100.1,436.1235,,
100.15,435.9146,,
100.2,435.2925,,
100.25,431.7046,,
100.3,428.4981,,
100.35,425.8451,,
100.4,425.0209,,
100.45,425.797,,
100.5,426.4451,,
100.55,426.2347,,
100.6,423.9007,,
100.65,419.9217,,
100.7,417.063,,
100.75,414.5457,,
100.8,413.0624,,
100.85,413.4047,,
100.9,412.7737,,
100.95,411.9994,,
101,413.7601,,
101.05,416.9228,,
101.1,420.8369,,
101.15,423.3915,,
101.2,421.4686,,
101.25,418.2296,,
101.3,412.5421,,
101.35,407.8449,,
101.4,406.9718,,
101.45,406.5014,,
101.5,407.9816,,
101.55,409.4659,,
101.6,407.396,,
101.65,407.4769,,
101.7,406.8682,,
101.75,405.1697,,
101.8,402.1195,,
101.85,397.2084,,
101.9,393.7596,,
101.95,392.918,,
102,392.6631,,
102.05,391.0681,,
102.1,388.2081,,
102.15,383.4231,,
102.2,378.4016,,
102.25,374.9607,,
102.3,374.2271,,
102.35,375.8353,,
102.4,377.6429,,
102.45,378.4998,,
102.5,378.1536,,
102.55,376.9395,,
102.6,374.9875,,
102.65,373.4234,,
102.7,374.3306,,
102.75,373.9875,,
102.8,371.0418,,
102.85,366.257,,
102.9,362.1533,,
102.95,360.1537,,
103,359.1615,,
103.05,357.3245,,
103.1,357.7213,,
103.15,351.7821,,
103.2,347.3616,,
103.25,341.1036,,
103.3,336.6954,,
103.35,329.004,,
103.4,322.2383,,
103.45,315.9113,,
103.5,311.8485,,
103.55,305.736,,
103.6,299.5326,,
103.65,291.8788,,
103.7,286.5197,,
103.75,283.0903,,
103.8,281.9077,,
103.85,278.8498,,
103.9,273.1898,,
103.95,266.2932,,
104,261.7134,,
104.05,259.9945,,
104.1,260.3128,,
104.15,261.1812,,
104.2,260.3153,,
104.25,258.5062,,
104.3,255.8475,,
104.35,252.774,,
104.4,251.3706,,
104.45,252.4808,,
104.5,253.3676,,
104.55,256.661,,
104.6,258.6247,,
104.65,261.0673,,
104.7,261.2902,,
104.75,260.2537,,
104.8,259.0981,,
104.85,260.9958,,
104.9,263.3824,,
104.95,268.0757,,
105,270.3826,,
105.05,273.4217,,
105.1,276.2798,,
105.15,279.0062,,
105.2,282.8645,,
105.25,287.9565,,
105.3,293.0984,,
105.35,298.4431,,
105.4,305.4582,,
105.45,312.3315,,
105.5,315.6048,,
105.55,316.4754,,
105.6,315.9892,,
105.65,315.7666,,
105.7,317.0824,,
105.75,319.5676,,
105.8,324.2513,,
105.85,330.9192,,
105.9,337.1732,,
105.95,342.0276,,
106,345.1584,,
106.05,348.8211,,
106.1,353.922,,
106.15,355.4995,,
106.2,353.5745,,
106.25,352.4112,,
106.3,349.7019,,
106.35,349.9773,,
106.4,352.4592,,
106.45,353.8013,,
106.5,358.6264,,
106.55,359.9734,,
106.6,359.4848,,
106.65,358.193,,
106.7,355.6942,,
106.75,354.7338,,
106.8,356.6052,,
106.85,361.1582,,
106.9,364.7642,,
106.95,360.4576,,
107,355.0269,,
107.05,347.9454,,
107.1,339.1245,,
107.15,330.1577,,
107.2,322.3658,,
107.25,310.3672,,
107.3,291.3771,,
107.35,272.4041,,
107.4,257.7126,,
107.45,243.3715,,
107.5,228.4034,,
107.55,215.2762,,
107.6,201.7074,,
107.65,187.3776,,
107.7,173.9082,,
107.75,161.4163,,
107.8,147.5724,,
107.85,132.3005,,
107.9,120.2232,,
107.95,112.0836,,
108,105.1571,,
108.05,100.2537,,
108.1,96.60027,,
108.15,88.74529,,
108.2,79.22012,,
108.25,72.30982,,
108.3,68.99461,,
108.35,66.14165,,
108.4,62.91091,,
108.45,59.6054,,
108.5,56.62525,,
108.55,52.02275,,
108.6,48.69799,,
108.65,48.10958,,
108.7,48.37599,,
108.75,49.20319,,
108.8,50.44022,,
108.85,51.55819,,
108.9,51.8213,,
108.95,50.31775,,
109,47.62235,,
109.05,44.55415,,
109.1,40.85429,,
109.15,37.67468,,
109.2,36.2745,,
109.25,36.05465,,
109.3,37.34557,,
109.35,38.39466,,
109.4,37.72589,,
109.45,36.01349,,
109.5,34.47572,,
109.55,31.38513,,
109.6,29.74244,,
109.65,30.19567,,
109.7,32.07368,,
109.75,34.79826,,
109.8,35.88727,,
109.85,36.17054,,
109.9,34.73324,,
109.95,31.63472,,
110,30.20044,,
110.05,30.72384,,
110.1,31.52941,,
110.15,32.54299,,
110.2,31.73571,,
110.25,29.8176,,
110.3,27.82619,,
110.35,26.68498,,
110.4,25.80108,,
110.45,25.30451,,
110.5,24.98005,,
110.55,24.12984,,
110.6,22.29293,,
110.65,19.49748,,
110.7,17.44553,,
110.75,17.29004,,
110.8,17.56057,,
110.85,18.06297,,
110.9,19.11328,,
110.95,18.49347,,
111,17.86495,,
111.05,16.592,,
111.1,15.76509,,
111.15,15.67729,,
111.2,14.36908,,
111.25,13.17124,,
111.3,12.59463,,
111.35,11.24296,,
111.4,11.80002,,
111.45,10.37339,,
111.5,8.799397,,
111.55,7.237297,,
111.6,6.279676,,
111.65,5.288692,,
111.7,4.217844,,
111.75,4.460805,,
111.8,4.749838,,
111.85,4.285518,,
111.9,4.155291,,
111.95,4.166122,,
112,4.251125,,
112.05,4.068707,,
112.1,4.460004,,
112.15,6.532132,,
112.2,10.72059,,
112.25,17.63341,,
112.3,26.25524,,
112.35,37.00996,,
112.4,52.0995,,
112.45,68.24435,,
112.5,83.20519,,
112.55,100.2493,,
112.6,118.6983,,
112.65,135.6631,,
112.7,149.1223,,
112.75,157.9008,,
112.8,164.9279,,
112.85,169.9829,,
112.9,174.0428,,
112.95,180.6813,,
113,184.1698,,
113.05,179.6076,,
113.1,168.2359,,
113.15,150.8031,,
113.2,131.0179,,
113.25,116.2617,,
113.3,104.5303,,
113.35,94.15798,,
113.4,83.77365,,
113.45,70.53966,,
113.5,57.26414,,
113.55,44.23202,,
113.6,33.10526,,
113.65,26.21753,,
113.7,21.0602,,
113.75,15.96474,,
113.8,11.63668,,
113.85,8.240612,,
113.9,6.511985,,
113.95,6.263676,,
114,5.847116,,
114.05,5.19039,,
114.1,4.27417,,
114.15,2.394208,,
114.2,-0.331284,,
114.25,-2.978712,,
114.3,-4.524124,,
114.35,-4.397086,,
114.4,-3.606664,,
114.45,-4.079816,,
114.5,-3.321604,,
114.55,-3.422078,,
114.6,-4.366508,,
114.65,-4.505224,,
114.7,-4.011973,,
114.75,-3.752292,,
114.8,-4.533649,,
114.85,-5.795007,,
114.9,-5.897047,,
114.95,-6.493891,,
115,-6.554936,,
115.05,-6.784696,,
115.1,-7.542217,,
115.15,-8.30072,,
115.2,-8.125671,,
115.25,-7.468566,,
115.3,-6.907338,,
115.35,-6.891772,,
115.4,-7.573532,,
115.45,-8.610955,,
115.5,-9.064275,,
115.55,-8.354242,,
115.6,-7.034074,,
115.65,-5.975362,,
115.7,-5.41432,,
115.75,-5.379667,,
115.8,-6.247589,,
115.85,-6.69809,,
115.9,-7.256778,,
115.95,-7.581892,,
116,-7.900637,,
116.05,-8.387266,,
116.1,-8.889581,,
116.15,-9.686852,,
116.2,-11.38953,,
116.25,-12.11615,,
116.3,-12.81302,,
116.35,-12.91437,,
116.4,-12.81028,,
116.45,-12.50588,,
116.5,-12.10169,,
116.55,-11.79508,,
116.6,-12.25875,,
116.65,-12.42972,,
116.7,-12.50815,,
116.75,-12.0036,,
116.8,-11.43421,,
116.85,-11.86953,,
116.9,-13.07514,,
116.95,-14.11959,,
117,-14.48662,,
117.05,-13.59826,,
117.1,-11.87562,,
117.15,-10.74269,,
117.2,-11.27802,,
117.25,-13.41391,,
117.3,-15.71787,,
117.35,-17.01134,,
117.4,-17.32471,,
117.45,-17.12957,,
117.5,-16.7405,,
117.55,-16.60507,,
117.6,-16.42319,,
117.65,-15.31607,,
117.7,-14.2614,,
117.75,-13.7809,,
117.8,-13.60593,,
117.85,-13.52768,,
117.9,-14.08872,,
117.95,-14.67975,,
118,-14.5272,,
118.05,-13.14515,,
118.1,-12.17082,,
118.15,-11.05334,,
118.2,-10.07313,,
118.25,-9.71538,,
118.3,-10.10302,,
118.35,-10.86563,,
118.4,-11.76253,,
118.45,-12.57606,,
118.5,-13.51301,,
118.55,-14.03626,,
118.6,-14.28864,,
118.65,-14.19996,,
118.7,-13.6999,,
118.75,-13.134,,
118.8,-12.28133,,
118.85,-10.99005,,
118.9,-9.838317,,
118.95,-9.278913,,
119,-9.593606,,
119.05,-10.87572,,
119.1,-12.21018,,
119.15,-13.34325,,
119.2,-13.84507,,
119.25,-13.20784,,
119.3,-11.96962,,
119.35,-10.81994,,
119.4,-10.39826,,
119.45,-11.21492,,
119.5,-12.66116,,
119.55,-14.18452,,
119.6,-15.33745,,
119.65,-15.86373,,
119.7,-16.64193,,
119.75,-16.87657,,
119.8,-16.99386,,
119.85,-16.90555,,
119.9,-16.65162,,
119.95,-16.23846,,
120,-16.1456,,
120.05,-16.09848,,
120.1,-15.87829,,
120.15,-15.57595,,
120.2,-15.84128,,
120.25,-16.74303,,
120.3,-17.86214,,
120.35,-18.79531,,
120.4,-19.21923,,
120.45,-19.05759,,
120.5,-18.66116,,
120.55,-18.46443,,
120.6,-18.27799,,
120.65,-17.79543,,
120.7,-17.05458,,
120.75,-15.91905,,
120.8,-14.70613,,
120.85,-13.99589,,
120.9,-13.42942,,
120.95,-12.67081,,
121,-12.94315,,
121.05,-13.50541,,
121.1,-14.6838,,
121.15,-16.42841,,
121.2,-17.85517,,
121.25,-18.96508,,
121.3,-19.03383,,
121.35,-18.52936,,
121.4,-17.5115,,
121.45,-15.87472,,
121.5,-14.65127,,
121.55,-13.94658,,
121.6,-13.61162,,
121.65,-14.35415,,
121.7,-15.28731,,
121.75,-15.53617,,
121.8,-14.77129,,
121.85,-13.37565,,
121.9,-12.1017,,
121.95,-11.51428,,
122,-11.91791,,
122.05,-13.24415,,
122.1,-14.76842,,
122.15,-15.95642,,
122.2,-16.65633,,
122.25,-16.59757,,
122.3,-16.66407,,
122.35,-17.15731,,
122.4,-17.5236,,
122.45,-17.4428,,
122.5,-17.13808,,
122.55,-16.48326,,
122.6,-14.72449,,
122.65,-12.58161,,
122.7,-11.35353,,
122.75,-10.97401,,
122.8,-11.97206,,
122.85,-13.92979,,
122.9,-16.46965,,
122.95,-18.46669,,
123,-19.16233,,
123.05,-19.22715,,
123.1,-18.65742,,
123.15,-17.4804,,
123.2,-16.69387,,
123.25,-16.03477,,
123.3,-15.35986,,
123.35,-14.88946,,
123.4,-14.92649,,
123.45,-15.76461,,
123.5,-16.9887,,
123.55,-17.82934,,
123.6,-18.11142,,
123.65,-17.89064,,
123.7,-17.29055,,
123.75,-16.63903,,
123.8,-16.11749,,
123.85,-16.09596,,
123.9,-16.82963,,
123.95,-17.72967,,
124,-18.25392,,
124.05,-18.07734,,
124.1,-17.64266,,
124.15,-16.68845,,
124.2,-16.00817,,
124.25,-15.78554,,
124.3,-16.36021,,
124.35,-17.23477,,
124.4,-17.76723,,
124.45,-17.39681,,
124.5,-16.41276,,
124.55,-14.9335,,
124.6,-14.29225,,
124.65,-13.95431,,
124.7,-13.92349,,
124.75,-14.52712,,
124.8,-14.87165,,
124.85,-14.89779,,
124.9,-15.05245,,
124.95,-14.99099,,
125,-15.072,,
125.05,-15.29969,,
125.1,-15.85852,,
125.15,-16.69246,,
125.2,-17.22301,,
125.25,-17.61783,,
125.3,-17.98592,,
125.35,-17.56503,,
125.4,-16.42073,,
125.45,-15.32145,,
125.5,-14.36319,,
125.55,-13.83563,,
125.6,-14.05661,,
125.65,-14.93535,,
125.7,-16.04819,,
125.75,-16.71173,,
125.8,-16.61165,,
125.85,-16.51312,,
125.9,-16.57723,,
125.95,-17.17187,,
126,-17.94878,,
126.05,-18.20248,,
126.1,-17.66783,,
126.15,-17.00782,,
126.2,-16.89558,,
126.25,-17.30638,,
126.3,-17.75115,,
126.35,-18.10814,,
126.4,-18.09502,,
126.45,-17.34777,,
126.5,-16.07861,,
126.55,-14.66528,,
126.6,-13.26464,,
126.65,-12.01325,,
126.7,-11.55456,,
126.75,-12.39037,,
126.8,-14.31537,,
126.85,-15.94292,,
126.9,-16.36218,,
126.95,-15.99904,,
127,-15.42769,,
127.05,-15.16249,,
127.1,-15.46225,,
127.15,-16.2183,,
127.2,-17.27074,,
127.25,-17.75226,,
127.3,-16.82766,,
127.35,-15.49512,,
127.4,-14.40368,,
127.45,-13.71208,,
127.5,-13.69735,,
127.55,-14.25844,,
127.6,-15.86073,,
127.65,-17.67164,,
127.7,-17.98575,,
127.75,-17.37116,,
127.8,-16.51312,,
127.85,-15.7359,,
127.9,-15.45445,,
127.95,-15.38217,,
128,-15.53262,,
128.05,-15.63215,,
128.1,-15.13767,,
128.15,-14.43889,,
128.2,-14.24186,,
128.25,-14.57054,,
128.3,-14.96151,,
128.35,-15.17742,,
128.4,-15.23886,,
128.45,-14.98608,,
128.5,-14.3295,,
128.55,-13.5497,,
128.6,-13.50176,,
128.65,-14.72251,,
128.7,-16.31071,,
128.75,-17.26704,,
128.8,-17.42996,,
128.85,-16.85161,,
128.9,-16.01125,,
128.95,-15.83298,,
129,-16.3716,,
129.05,-17.30682,,
129.1,-17.19377,,
129.15,-16.43886,,
129.2,-15.22238,,
129.25,-13.60909,,
129.3,-12.41177,,
129.35,-12.09845,,
129.4,-12.09366,,
129.45,-12.68167,,
129.5,-13.72225,,
129.55,-14.83916,,
129.6,-15.74444,,
129.65,-15.91056,,
129.7,-15.59412,,
129.75,-15.19325,,
129.8,-15.14844,,
129.85,-15.47485,,
129.9,-15.57359,,
129.95,-15.13638,,
130,-14.44426,,
130.05,-13.97748,,
130.1,-13.95489,,
130.15,-13.81294,,
130.2,-13.15747,,
130.25,-12.67127,,
130.3,-13.05108,,
130.35,-14.21664,,
130.4,-15.59395,,
130.45,-16.69516,,
130.5,-17.36785,,
130.55,-17.18589,,
130.6,-16.67431,,
130.65,-17.17148,,
130.7,-18.31514,,
130.75,-19.40811,,
130.8,-19.80089,,
130.85,-18.92676,,
130.9,-17.40208,,
130.95,-15.58328,,
131,-14.33163,,
131.05,-14.09575,,
131.1,-14.24916,,
131.15,-14.39175,,
131.2,-14.35647,,
131.25,-14.61029,,
131.3,-14.84012,,
131.35,-15.08548,,
131.4,-14.68261,,
131.45,-13.4712,,
131.5,-11.88914,,
131.55,-10.65798,,
131.6,-10.63643,,
131.65,-12.13191,,
131.7,-14.31603,,
131.75,-16.2428,,
131.8,-17.24568,,
131.85,-17.17396,,
131.9,-16.47611,,
131.95,-15.41237,,
132,-14.37613,,
132.05,-13.74084,,
132.1,-13.34655,,
132.15,-13.03955,,
132.2,-12.87841,,
132.25,-13.27529,,
132.3,-13.94776,,
132.35,-14.38066,,
132.4,-14.27989,,
132.45,-14.12162,,
132.5,-13.81583,,
132.55,-13.4255,,
132.6,-12.78105,,
132.65,-12.01967,,
132.7,-11.52255,,
132.75,-11.49248,,
132.8,-12.23096,,
132.85,-13.3375,,
132.9,-14.51437,,
132.95,-15.25309,,
133,-15.41805,,
133.05,-15.12358,,
133.1,-14.76116,,
133.15,-14.17224,,
133.2,-13.36423,,
133.25,-12.62968,,
133.3,-12.48503,,
133.35,-12.74794,,
133.4,-12.99677,,
133.45,-13.15674,,
133.5,-13.11667,,
133.55,-13.05042,,
133.6,-13.4329,,
133.65,-14.41689,,
133.7,-15.66952,,
133.75,-16.84639,,
133.8,-17.39679,,
133.85,-17.19113,,
133.9,-16.57776,,
133.95,-16.24913,,
134,-16.45497,,
134.05,-17.10213,,
134.1,-17.23851,,
134.15,-16.92444,,
134.2,-15.27853,,
134.25,-13.45064,,
134.3,-12.51608,,
134.35,-12.87838,,
134.4,-13.74317,,
134.45,-14.5565,,
134.5,-14.78817,,
134.55,-15.1335,,
134.6,-15.56737,,
134.65,-16.14924,,
134.7,-16.9221,,
134.75,-17.63146,,
134.8,-17.66174,,
134.85,-16.95106,,
134.9,-16.0337,,
134.95,-15.56691,,
135,-15.34882,,
135.05,-15.09963,,
135.1,-14.88173,,
135.15,-14.48039,,
135.2,-13.84324,,
135.25,-13.0815,,
135.3,-12.4621,,
135.35,-12.10786,,
135.4,-11.87106,,
135.45,-12.06476,,
135.5,-12.82625,,
135.55,-13.25951,,
135.6,-13.27838,,
135.65,-12.46169,,
135.7,-11.82651,,
135.75,-11.76749,,
135.8,-12.37238,,
135.85,-13.82289,,
135.9,-14.85432,,
135.95,-15.18709,,
136,-15.61319,,
136.05,-16.37784,,
136.1,-17.23333,,
136.15,-17.74654,,
136.2,-17.90607,,
136.25,-17.83171,,
136.3,-17.46629,,
136.35,-17.04651,,
136.4,-16.42999,,
136.45,-15.22301,,
136.5,-13.9331,,
136.55,-13.20146,,
136.6,-13.10945,,
136.65,-13.52083,,
136.7,-14.20957,,
136.75,-14.97071,,
136.8,-15.6504,,
136.85,-15.99691,,
136.9,-16.02129,,
136.95,-15.91155,,
137,-15.34527,,
137.05,-14.32057,,
137.1,-13.49492,,
137.15,-13.69144,,
137.2,-14.74749,,
137.25,-15.68264,,
137.3,-15.82289,,
137.35,-15.32373,,
137.4,-14.71526,,
137.45,-14.87603,,
137.5,-15.85221,,
137.55,-16.66063,,
137.6,-16.859,,
137.65,-16.43328,,
137.7,-15.67398,,
137.75,-14.76079,,
137.8,-13.88223,,
137.85,-13.15066,,
137.9,-12.3975,,
137.95,-12.05575,,
138,-12.45358,,
 ,,,
Alignment,On,,
