Data File Name,NK_20170918_High Sensitivity DNA Assay_DE24802700_2017-09-18_10-28-44.xad,,
Data File Path,C:\Users\jlchiniquy\Desktop\20171205_Nextera_library_size_to_loading_concentration_tool\NKaplan,,
Date Created,"Monday, September 18, 2017 5:28:44 PM",,
Date Last Modified,"Monday, September 18, 2017 6:32:04 PM",,
Version Created,B.02.07.SI532,,
Version Last Modified,B.02.07.SI532,,
 ,,,
Assay Name,High Sensitivity DNA,,
Assay Path,C:\Program Files\Agilent\2100 bioanalyzer\2100 expert\assays\dsDNA,,
Assay Title,High Sensitivity DNA Assay,,
Assay Version,1,,
 ,,,
Number of Samples Run,11,,
 ,,,
Sample Name,sample 1,,
Number of Events,2121,,
 ,,,
Time,Value,Library Loading Concentration (pM),Cluster Density (K/mm^2)
32,-5.74E-02,10,1305
32.05,-5.74E-02,,
32.1,-5.74E-02,,
32.15,-5.74E-02,,
32.2,-5.74E-02,,
32.25,-5.74E-02,,
32.3,-5.74E-02,,
32.35,-5.74E-02,,
32.4,-5.74E-02,,
32.45,-5.74E-02,,
32.5,-5.74E-02,,
32.55,-5.74E-02,,
32.6,-5.74E-02,,
32.65,-5.74E-02,,
32.7,-5.98E-02,,
32.75,-3.44E-02,,
32.8,-8.91E-02,,
32.85,6.66E-03,,
32.9,0.1384084,,
32.95,0.1156421,,
33,0.011067,,
33.05,-0.14717,,
33.1,-0.1955723,,
33.15,-0.1908086,,
33.2,-0.1136933,,
33.25,5.96E-02,,
33.3,0.1742911,,
33.35,0.1768447,,
33.4,0.1226783,,
33.45,5.77E-02,,
33.5,3.64E-03,,
33.55,-3.54E-02,,
33.6,-1.99E-03,,
33.65,2.10E-02,,
33.7,-8.84E-03,,
33.75,-2.49E-02,,
33.8,-8.37E-02,,
33.85,-5.12E-02,,
33.9,1.28E-02,,
33.95,5.59E-02,,
34,0.1169019,,
34.05,0.1968545,,
34.1,0.2055193,,
34.15,0.1821371,,
34.2,0.2537726,,
34.25,0.3355408,,
34.3,0.3542238,,
34.35,0.3234405,,
34.4,0.3646429,,
34.45,0.4049918,,
34.5,0.3397464,,
34.55,0.4168043,,
34.6,0.5302437,,
34.65,0.5706692,,
34.7,0.5830529,,
34.75,0.5936928,,
34.8,0.5275569,,
34.85,0.431558,,
34.9,0.3975988,,
34.95,0.4209362,,
35,0.4104849,,
35.05,0.3706121,,
35.1,0.3727187,,
35.15,0.4065746,,
35.2,0.4273275,,
35.25,0.4225765,,
35.3,0.3580673,,
35.35,0.2187172,,
35.4,0.1649351,,
35.45,0.2410933,,
35.5,0.3769199,,
35.55,0.5306736,,
35.6,0.5613284,,
35.65,0.4664741,,
35.7,0.3551628,,
35.75,0.2736879,,
35.8,0.4122813,,
35.85,0.4585839,,
35.9,0.5450905,,
35.95,0.6187419,,
36,0.6234741,,
36.05,0.7817772,,
36.1,0.8281171,,
36.15,0.8314136,,
36.2,0.7880483,,
36.25,0.6994989,,
36.3,0.6596265,,
36.35,0.8018157,,
36.4,0.9808789,,
36.45,1.044979,,
36.5,0.9340113,,
36.55,0.8598361,,
36.6,0.8499171,,
36.65,0.8837854,,
36.7,0.9256561,,
36.75,0.9503953,,
36.8,0.9716334,,
36.85,0.9878883,,
36.9,0.973401,,
36.95,1.038097,,
37,1.126785,,
37.05,1.1711,,
37.1,1.205843,,
37.15,1.125165,,
37.2,1.027048,,
37.25,1.015756,,
37.3,1.137949,,
37.35,1.296229,,
37.4,1.324951,,
37.45,1.231582,,
37.5,1.074492,,
37.55,0.9374678,,
37.6,1.054487,,
37.65,1.041999,,
37.7,0.9530117,,
37.75,0.8265991,,
37.8,0.8336486,,
37.85,0.8432361,,
37.9,0.8836765,,
37.95,1.094642,,
38,1.144392,,
38.05,1.15473,,
38.1,1.161993,,
38.15,1.123223,,
38.2,1.052313,,
38.25,0.9822442,,
38.3,1.122788,,
38.35,1.318689,,
38.4,1.407191,,
38.45,1.444428,,
38.5,1.449136,,
38.55,1.446,,
38.6,1.419988,,
38.65,1.378849,,
38.7,1.296348,,
38.75,1.185575,,
38.8,1.138025,,
38.85,1.203201,,
38.9,1.326635,,
38.95,1.459234,,
39,1.497432,,
39.05,1.492825,,
39.1,1.469048,,
39.15,1.383949,,
39.2,1.465827,,
39.25,1.715786,,
39.3,1.882278,,
39.35,1.954527,,
39.4,1.827922,,
39.45,1.629442,,
39.5,1.425842,,
39.55,1.350916,,
39.6,1.457246,,
39.65,1.502933,,
39.7,1.324314,,
39.75,1.322901,,
39.8,1.285487,,
39.85,1.186754,,
39.9,1.134465,,
39.95,1.167793,,
40,1.191087,,
40.05,1.137904,,
40.1,1.177391,,
40.15,1.314837,,
40.2,1.311213,,
40.25,1.247051,,
40.3,1.23562,,
40.35,1.195414,,
40.4,1.093093,,
40.45,1.072594,,
40.5,1.155882,,
40.55,1.273134,,
40.6,1.321969,,
40.65,1.297985,,
40.7,1.194027,,
40.75,1.096387,,
40.8,1.085816,,
40.85,1.154385,,
40.9,1.313808,,
40.95,1.541894,,
41,1.757318,,
41.05,1.829512,,
41.1,1.854221,,
41.15,1.742149,,
41.2,1.729153,,
41.25,1.665161,,
41.3,1.713406,,
41.35,1.760784,,
41.4,1.738326,,
41.45,1.536908,,
41.5,1.455862,,
41.55,1.379831,,
41.6,1.491578,,
41.65,1.543042,,
41.7,1.672663,,
41.75,1.732945,,
41.8,1.730232,,
41.85,1.703404,,
41.9,1.661079,,
41.95,1.676445,,
42,1.72382,,
42.05,1.747283,,
42.1,1.741077,,
42.15,1.682233,,
42.2,1.676161,,
42.25,1.65546,,
42.3,1.656476,,
42.35,1.731583,,
42.4,1.826368,,
42.45,2.259003,,
42.5,3.319415,,
42.55,5.772526,,
42.6,10.78264,,
42.65,19.73378,,
42.7,34.32454,,
42.75,55.33854,,
42.8,82.25837,,
42.85,112.3821,,
42.9,140.9084,,
42.95,162.586,,
43,173.4979,,
43.05,169.6946,,
43.1,152.8183,,
43.15,126.4011,,
43.2,95.74224,,
43.25,66.20758,,
43.3,42.06104,,
43.35,24.8386,,
43.4,14.13962,,
43.45,8.09861,,
43.5,5.296051,,
43.55,3.942765,,
43.6,3.289837,,
43.65,3.003415,,
43.7,2.791214,,
43.75,2.550054,,
43.8,2.367116,,
43.85,2.275407,,
43.9,2.211022,,
43.95,2.164816,,
44,2.166579,,
44.05,2.104124,,
44.1,2.035956,,
44.15,1.899229,,
44.2,1.739357,,
44.25,1.63864,,
44.3,1.628682,,
44.35,1.637887,,
44.4,1.660475,,
44.45,1.738927,,
44.5,1.908606,,
44.55,1.926923,,
44.6,1.959029,,
44.65,1.935394,,
44.7,1.952128,,
44.75,1.945831,,
44.8,2.008085,,
44.85,2.130011,,
44.9,2.304345,,
44.95,2.426016,,
45,2.429923,,
45.05,2.23888,,
45.1,2.072516,,
45.15,1.929118,,
45.2,1.764915,,
45.25,1.696223,,
45.3,1.672548,,
45.35,1.653913,,
45.4,1.670348,,
45.45,1.691709,,
45.5,1.745694,,
45.55,1.787628,,
45.6,1.821531,,
45.65,1.845012,,
45.7,1.841947,,
45.75,1.831198,,
45.8,1.773522,,
45.85,1.723048,,
45.9,1.763604,,
45.95,1.854504,,
46,1.888816,,
46.05,1.990092,,
46.1,2.139088,,
46.15,2.243229,,
46.2,2.227621,,
46.25,2.117646,,
46.3,1.982637,,
46.35,1.866431,,
46.4,1.722128,,
46.45,1.675686,,
46.5,1.58847,,
46.55,1.612202,,
46.6,1.663923,,
46.65,1.706416,,
46.7,1.751473,,
46.75,1.662337,,
46.8,1.48272,,
46.85,1.345948,,
46.9,1.32515,,
46.95,1.307006,,
47,1.268118,,
47.05,1.189754,,
47.1,1.120227,,
47.15,1.101694,,
47.2,1.178336,,
47.25,1.284586,,
47.3,1.276046,,
47.35,1.233536,,
47.4,1.199414,,
47.45,1.166144,,
47.5,1.19847,,
47.55,1.301894,,
47.6,1.406022,,
47.65,1.494234,,
47.7,1.520123,,
47.75,1.488142,,
47.8,1.397751,,
47.85,1.264041,,
47.9,1.173977,,
47.95,1.111089,,
48,1.069766,,
48.05,1.195157,,
48.1,1.326657,,
48.15,1.468958,,
48.2,1.476454,,
48.25,1.493591,,
48.3,1.404188,,
48.35,1.354839,,
48.4,1.444292,,
48.45,1.483394,,
48.5,1.469539,,
48.55,1.37786,,
48.6,1.37657,,
48.65,1.344429,,
48.7,1.362685,,
48.75,1.479515,,
48.8,1.501802,,
48.85,1.454676,,
48.9,1.398845,,
48.95,1.306478,,
49,1.242563,,
49.05,1.151812,,
49.1,1.151908,,
49.15,1.102215,,
49.2,1.052758,,
49.25,1.063826,,
49.3,1.039458,,
49.35,0.943539,,
49.4,0.8856063,,
49.45,0.8772802,,
49.5,0.8255885,,
49.55,0.7490928,,
49.6,0.7367395,,
49.65,0.8320855,,
49.7,0.8640812,,
49.75,0.8326272,,
49.8,0.8454412,,
49.85,0.7811779,,
49.9,0.8379485,,
49.95,0.9506852,,
50,1.079437,,
50.05,1.242393,,
50.1,1.25903,,
50.15,1.262476,,
50.2,1.243555,,
50.25,1.209603,,
50.3,1.116034,,
50.35,1.065478,,
50.4,1.087233,,
50.45,1.178193,,
50.5,1.282859,,
50.55,1.307659,,
50.6,1.338316,,
50.65,1.376493,,
50.7,1.412744,,
50.75,1.446515,,
50.8,1.370605,,
50.85,1.276823,,
50.9,1.153045,,
50.95,1.044421,,
51,1.030623,,
51.05,1.134707,,
51.1,1.243222,,
51.15,1.253105,,
51.2,1.214978,,
51.25,1.073798,,
51.3,0.9249004,,
51.35,0.777724,,
51.4,0.7219225,,
51.45,0.7250684,,
51.5,0.7268415,,
51.55,0.7345679,,
51.6,0.6864849,,
51.65,0.5742403,,
51.7,0.5783614,,
51.75,0.5545044,,
51.8,0.6092044,,
51.85,0.7010357,,
51.9,0.7784275,,
51.95,0.8695331,,
52,0.9385961,,
52.05,0.8891808,,
52.1,0.8698147,,
52.15,0.8217056,,
52.2,0.8236212,,
52.25,0.8411862,,
52.3,0.862368,,
52.35,0.9433106,,
52.4,0.8727018,,
52.45,0.7820487,,
52.5,0.7310812,,
52.55,0.6437598,,
52.6,0.6398963,,
52.65,0.697657,,
52.7,0.7973509,,
52.75,0.8754583,,
52.8,0.9628194,,
52.85,1.03384,,
52.9,1.02489,,
52.95,0.9825892,,
53,0.9102269,,
53.05,0.8195294,,
53.1,0.8580093,,
53.15,0.9192164,,
53.2,1.012039,,
53.25,1.124188,,
53.3,1.174266,,
53.35,1.069666,,
53.4,0.9403515,,
53.45,0.8755341,,
53.5,0.914093,,
53.55,1.009491,,
53.6,1.116571,,
53.65,1.312319,,
53.7,1.362178,,
53.75,1.372264,,
53.8,1.29023,,
53.85,1.102643,,
53.9,0.9908366,,
53.95,0.9557601,,
54,0.9565777,,
54.05,0.9141274,,
54.1,0.8214557,,
54.15,0.7464206,,
54.2,0.6580614,,
54.25,0.640725,,
54.3,0.6347752,,
54.35,0.6068494,,
54.4,0.5261884,,
54.45,0.5674103,,
54.5,0.7008341,,
54.55,0.7105826,,
54.6,0.6584433,,
54.65,0.5909798,,
54.7,0.6437959,,
54.75,0.8286676,,
54.8,0.9766327,,
54.85,1.067623,,
54.9,0.9838685,,
54.95,0.7935929,,
55,0.6559016,,
55.05,0.7269776,,
55.1,0.8888783,,
55.15,1.085845,,
55.2,1.018007,,
55.25,0.8718872,,
55.3,0.7615871,,
55.35,0.7619529,,
55.4,0.7952032,,
55.45,0.8405662,,
55.5,0.7857392,,
55.55,0.6465328,,
55.6,0.4797315,,
55.65,0.5031621,,
55.7,0.6817577,,
55.75,0.7448287,,
55.8,0.6738793,,
55.85,0.5608777,,
55.9,0.3745018,,
55.95,0.2436484,,
56,0.211086,,
56.05,0.3028842,,
56.1,0.4109657,,
56.15,0.481032,,
56.2,0.4926776,,
56.25,0.3998697,,
56.3,0.3954965,,
56.35,0.5458654,,
56.4,0.7042051,,
56.45,0.7756905,,
56.5,0.767064,,
56.55,0.7324591,,
56.6,0.5419222,,
56.65,0.4699635,,
56.7,0.4739201,,
56.75,0.5067543,,
56.8,0.4053774,,
56.85,0.3145377,,
56.9,0.2177953,,
56.95,0.1724982,,
57,0.1514282,,
57.05,0.2237852,,
57.1,0.2513709,,
57.15,0.2999864,,
57.2,0.349221,,
57.25,0.3758511,,
57.3,0.4316086,,
57.35,0.6292938,,
57.4,0.7058376,,
57.45,0.7774416,,
57.5,0.7337598,,
57.55,0.649538,,
57.6,0.5015689,,
57.65,0.4025096,,
57.7,0.3729762,,
57.75,0.3639814,,
57.8,0.3391773,,
57.85,0.3714102,,
57.9,0.4006187,,
57.95,0.4262063,,
58,0.4164117,,
58.05,0.3662405,,
58.1,0.4143875,,
58.15,0.4591886,,
58.2,0.3941683,,
58.25,0.3216254,,
58.3,0.2393457,,
58.35,0.1756284,,
58.4,3.46E-02,,
58.45,-3.10E-02,,
58.5,6.96E-03,,
58.55,-8.36E-02,,
58.6,-0.1765092,,
58.65,-0.1530023,,
58.7,-0.1742468,,
58.75,-0.2044373,,
58.8,-0.2080618,,
58.85,-8.76E-02,,
58.9,1.46E-03,,
58.95,6.16E-02,,
59,4.75E-02,,
59.05,-4.61E-02,,
59.1,-0.1618801,,
59.15,-0.2268745,,
59.2,-0.2328395,,
59.25,-0.2386202,,
59.3,-0.1667628,,
59.35,-0.1714418,,
59.4,-0.2177878,,
59.45,-0.2089628,,
59.5,-6.91E-02,,
59.55,2.40E-02,,
59.6,5.05E-02,,
59.65,0.1222073,,
59.7,0.1553708,,
59.75,0.1063488,,
59.8,0.1283517,,
59.85,0.2619321,,
59.9,0.3238015,,
59.95,0.2706266,,
60,0.191102,,
60.05,7.60E-02,,
60.1,-3.37E-02,,
60.15,6.47E-02,,
60.2,0.2940727,,
60.25,0.4474052,,
60.3,0.355107,,
60.35,0.2120371,,
60.4,0.1363618,,
60.45,2.03E-02,,
60.5,1.49E-02,,
60.55,-3.86E-02,,
60.6,-8.27E-02,,
60.65,-0.1306075,,
60.7,-0.2059645,,
60.75,-0.1271496,,
60.8,-5.86E-02,,
60.85,-9.07E-02,,
60.9,-3.29E-02,,
60.95,-0.0532719,,
61,-4.92E-02,,
61.05,-0.1313945,,
61.1,-0.2732419,,
61.15,-0.3548037,,
61.2,-0.3656203,,
61.25,-0.2992861,,
61.3,-0.1826788,,
61.35,-0.1163657,,
61.4,-5.43E-02,,
61.45,-6.18E-02,,
61.5,-0.1165528,,
61.55,-0.1585268,,
61.6,-0.1857077,,
61.65,-0.2386009,,
61.7,-0.3285499,,
61.75,-0.3654959,,
61.8,-0.3560986,,
61.85,-0.2884495,,
61.9,-0.2643918,,
61.95,-0.1896832,,
62,-0.128669,,
62.05,-0.1600109,,
62.1,-6.95E-02,,
62.15,4.82E-02,,
62.2,0.1132407,,
62.25,0.1053162,,
62.3,-6.10E-02,,
62.35,-0.1647579,,
62.4,-0.1084442,,
62.45,-9.54E-02,,
62.5,5.26E-02,,
62.55,-5.24E-03,,
62.6,-0.1634966,,
62.65,-0.2066903,,
62.7,-0.2085111,,
62.75,-0.1822976,,
62.8,-3.85E-02,,
62.85,0.112083,,
62.9,4.66E-02,,
62.95,-0.1309886,,
63,-0.1656376,,
63.05,-0.3331327,,
63.1,-0.5615774,,
63.15,-0.5596671,,
63.2,-0.3727311,,
63.25,-0.2375343,,
63.3,-0.1484115,,
63.35,-1.56E-02,,
63.4,-0.1240932,,
63.45,-0.318503,,
63.5,-0.3935892,,
63.55,-0.4389518,,
63.6,-0.5105562,,
63.65,-0.5285034,,
63.7,-0.4994135,,
63.75,-0.5110873,,
63.8,-0.517444,,
63.85,-0.3437016,,
63.9,-0.1957503,,
63.95,1.25E-02,,
64,2.47E-03,,
64.05,-0.1534856,,
64.1,-0.2317103,,
64.15,-0.2340678,,
64.2,-0.1795159,,
64.25,-7.66E-02,,
64.3,3.98E-02,,
64.35,0.2152225,,
64.4,0.2383223,,
64.45,0.371076,,
64.5,0.4091468,,
64.55,0.2273284,,
64.6,5.10E-02,,
64.65,1.38E-02,,
64.7,0.1011179,,
64.75,0.2214872,,
64.8,0.3425088,,
64.85,0.3136992,,
64.9,0.1976606,,
64.95,0.1582377,,
65,0.1637139,,
65.05,0.1312957,,
65.1,7.77E-02,,
65.15,7.00E-02,,
65.2,0.0758929,,
65.25,0.1988646,,
65.3,0.3500521,,
65.35,0.4391818,,
65.4,0.4197848,,
65.45,0.3549735,,
65.5,0.2592577,,
65.55,0.1207077,,
65.6,0.1780276,,
65.65,0.1955813,,
65.7,0.1684499,,
65.75,0.1523743,,
65.8,0.2366882,,
65.85,0.2750361,,
65.9,0.3610272,,
65.95,0.4865068,,
66,0.4647078,,
66.05,0.3352781,,
66.1,0.333354,,
66.15,0.1863363,,
66.2,0.0605965,,
66.25,6.94E-02,,
66.3,0.2006931,,
66.35,0.3230667,,
66.4,0.4502446,,
66.45,0.5049734,,
66.5,0.4523544,,
66.55,0.4365604,,
66.6,0.5956184,,
66.65,0.7694975,,
66.7,0.9116763,,
66.75,1.01962,,
66.8,0.9865824,,
66.85,0.957641,,
66.9,0.9209213,,
66.95,0.9264683,,
67,0.7919959,,
67.05,0.6356244,,
67.1,0.5804119,,
67.15,0.588966,,
67.2,0.5823464,,
67.25,0.6635154,,
67.3,0.596414,,
67.35,0.6722416,,
67.4,0.6026954,,
67.45,0.6866032,,
67.5,0.6818848,,
67.55,0.7054729,,
67.6,0.7151291,,
67.65,0.709805,,
67.7,0.7742783,,
67.75,0.8931845,,
67.8,0.8911676,,
67.85,0.960174,,
67.9,0.9430209,,
67.95,0.7979565,,
68,0.6275467,,
68.05,0.5031396,,
68.1,0.5143241,,
68.15,0.5216023,,
68.2,0.5542784,,
68.25,0.5660318,,
68.3,0.5124161,,
68.35,0.3592235,,
68.4,0.2642057,,
68.45,0.3455813,,
68.5,0.4756669,,
68.55,0.5530927,,
68.6,0.558923,,
68.65,0.6618067,,
68.7,0.8296173,,
68.75,0.956404,,
68.8,1.025124,,
68.85,0.9799551,,
68.9,0.9879292,,
68.95,1.009048,,
69,1.084209,,
69.05,1.129848,,
69.1,1.090463,,
69.15,1.004185,,
69.2,0.9405375,,
69.25,1.274414,,
69.3,1.694896,,
69.35,1.739762,,
69.4,1.576619,,
69.45,1.248322,,
69.5,1.087451,,
69.55,1.056182,,
69.6,1.125167,,
69.65,1.204709,,
69.7,1.130445,,
69.75,1.001265,,
69.8,1.088104,,
69.85,1.247093,,
69.9,1.485096,,
69.95,1.583446,,
70,1.507558,,
70.05,1.456777,,
70.1,1.443296,,
70.15,1.461583,,
70.2,1.457062,,
70.25,1.507069,,
70.3,1.475241,,
70.35,1.435245,,
70.4,1.589484,,
70.45,1.78685,,
70.5,1.858901,,
70.55,1.833063,,
70.6,1.698274,,
70.65,1.488323,,
70.7,1.263982,,
70.75,1.338722,,
70.8,1.396455,,
70.85,1.338319,,
70.9,1.347274,,
70.95,1.52516,,
71,1.710724,,
71.05,1.920569,,
71.1,1.976166,,
71.15,1.885606,,
71.2,1.696026,,
71.25,1.594556,,
71.3,1.630006,,
71.35,1.765398,,
71.4,1.828144,,
71.45,1.904255,,
71.5,1.959058,,
71.55,2.053099,,
71.6,2.103702,,
71.65,2.139835,,
71.7,2.114441,,
71.75,2.19401,,
71.8,2.207342,,
71.85,2.176199,,
71.9,2.197155,,
71.95,2.154073,,
72,2.138622,,
72.05,2.252145,,
72.1,2.397537,,
72.15,2.4462,,
72.2,2.41067,,
72.25,2.430719,,
72.3,2.485075,,
72.35,2.456198,,
72.4,2.482749,,
72.45,2.559477,,
72.5,2.48429,,
72.55,2.680429,,
72.6,2.609956,,
72.65,2.64845,,
72.7,2.686467,,
72.75,2.516968,,
72.8,2.381054,,
72.85,2.28346,,
72.9,2.317351,,
72.95,2.310409,,
73,2.396276,,
73.05,2.717365,,
73.1,2.75872,,
73.15,2.686995,,
73.2,2.780752,,
73.25,2.722989,,
73.3,2.569088,,
73.35,2.550232,,
73.4,2.667456,,
73.45,2.774108,,
73.5,2.886508,,
73.55,2.974868,,
73.6,2.990508,,
73.65,3.041558,,
73.7,3.264802,,
73.75,3.468364,,
73.8,3.593422,,
73.85,3.528801,,
73.9,3.404889,,
73.95,3.288623,,
74,3.231388,,
74.05,3.250658,,
74.1,3.305039,,
74.15,3.266713,,
74.2,3.344828,,
74.25,3.58239,,
74.3,3.827514,,
74.35,3.892294,,
74.4,3.737614,,
74.45,3.521782,,
74.5,3.576416,,
74.55,3.487673,,
74.6,3.565276,,
74.65,3.543599,,
74.7,3.503759,,
74.75,3.800889,,
74.8,4.230268,,
74.85,4.43328,,
74.9,4.396283,,
74.95,4.014696,,
75,3.690903,,
75.05,3.508532,,
75.1,3.658512,,
75.15,3.890179,,
75.2,3.939265,,
75.25,3.902586,,
75.3,3.880144,,
75.35,3.906323,,
75.4,3.862355,,
75.45,3.715889,,
75.5,3.504469,,
75.55,3.369051,,
75.6,3.412579,,
75.65,3.550509,,
75.7,3.946848,,
75.75,4.201758,,
75.8,4.329029,,
75.85,4.537398,,
75.9,4.702633,,
75.95,4.763591,,
76,4.725027,,
76.05,4.606506,,
76.1,4.537533,,
76.15,4.40986,,
76.2,4.30161,,
76.25,4.37561,,
76.3,4.425129,,
76.35,4.630697,,
76.4,4.80546,,
76.45,4.774893,,
76.5,4.940517,,
76.55,4.906649,,
76.6,4.851858,,
76.65,4.935719,,
76.7,4.943729,,
76.75,5.014188,,
76.8,5.038975,,
76.85,5.135703,,
76.9,5.280187,,
76.95,5.2206,,
77,5.133832,,
77.05,5.166058,,
77.1,5.183811,,
77.15,5.007637,,
77.2,4.864834,,
77.25,4.861013,,
77.3,4.876489,,
77.35,4.929911,,
77.4,5.133304,,
77.45,5.478438,,
77.5,5.646025,,
77.55,5.828307,,
77.6,5.920034,,
77.65,5.948689,,
77.7,6.119856,,
77.75,6.030392,,
77.8,5.847793,,
77.85,5.769314,,
77.9,5.546728,,
77.95,5.731544,,
78,6.037445,,
78.05,6.305456,,
78.1,6.401537,,
78.15,6.200456,,
78.2,6.283886,,
78.25,6.59842,,
78.3,6.937752,,
78.35,6.995077,,
78.4,6.751647,,
78.45,6.645923,,
78.5,6.717609,,
78.55,6.921865,,
78.6,7.187363,,
78.65,7.231539,,
78.7,6.975079,,
78.75,6.608996,,
78.8,6.57609,,
78.85,6.759005,,
78.9,7.004398,,
78.95,7.266431,,
79,7.369821,,
79.05,7.459403,,
79.1,7.498387,,
79.15,7.425063,,
79.2,7.245104,,
79.25,6.901943,,
79.3,6.643999,,
79.35,6.69779,,
79.4,6.918228,,
79.45,7.373813,,
79.5,7.408119,,
79.55,7.277921,,
79.6,7.266476,,
79.65,7.208004,,
79.7,7.51219,,
79.75,7.924438,,
79.8,8.155669,,
79.85,7.937998,,
79.9,7.632853,,
79.95,7.416334,,
80,7.177926,,
80.05,7.094997,,
80.1,7.396021,,
80.15,7.618765,,
80.2,7.977048,,
80.25,8.339969,,
80.3,8.629991,,
80.35,8.688715,,
80.4,8.698384,,
80.45,8.652719,,
80.5,8.527778,,
80.55,8.581314,,
80.6,8.661257,,
80.65,8.656884,,
80.7,8.811239,,
80.75,8.835945,,
80.8,8.775414,,
80.85,8.747603,,
80.9,8.939691,,
80.95,9.099662,,
81,9.137547,,
81.05,9.183235,,
81.1,9.271486,,
81.15,9.233455,,
81.2,9.273536,,
81.25,9.436663,,
81.3,9.317032,,
81.35,8.936029,,
81.4,8.710921,,
81.45,9.015424,,
81.5,9.258209,,
81.55,9.359558,,
81.6,9.798821,,
81.65,9.805576,,
81.7,9.607735,,
81.75,9.82313,,
81.8,9.981193,,
81.85,9.904929,,
81.9,9.431826,,
81.95,9.250544,,
82,9.59022,,
82.05,9.887674,,
82.1,10.15118,,
82.15,10.19245,,
82.2,9.995179,,
82.25,9.638708,,
82.3,9.407047,,
82.35,9.621255,,
82.4,9.909581,,
82.45,10.24028,,
82.5,10.61989,,
82.55,11.04715,,
82.6,11.33458,,
82.65,11.43027,,
82.7,11.36561,,
82.75,11.22404,,
82.8,11.39505,,
82.85,11.6791,,
82.9,11.86016,,
82.95,11.93769,,
83,11.97692,,
83.05,11.98935,,
83.1,11.87858,,
83.15,11.6895,,
83.2,11.59594,,
83.25,11.75659,,
83.3,12.0437,,
83.35,12.30413,,
83.4,12.68973,,
83.45,12.62925,,
83.5,12.51464,,
83.55,11.9847,,
83.6,11.69356,,
83.65,11.87191,,
83.7,12.33063,,
83.75,12.82463,,
83.8,13.14235,,
83.85,13.04117,,
83.9,12.79082,,
83.95,12.5,,
84,12.48221,,
84.05,12.55602,,
84.1,12.72231,,
84.15,12.91878,,
84.2,13.07221,,
84.25,13.36167,,
84.3,13.83256,,
84.35,14.28628,,
84.4,14.57198,,
84.45,14.77066,,
84.5,14.6881,,
84.55,14.24909,,
84.6,13.89545,,
84.65,13.72691,,
84.7,13.60115,,
84.75,13.74826,,
84.8,14.21895,,
84.85,14.49763,,
84.9,14.55106,,
