Data File Name,ggoyal_High Sensitivity DNA Assay_DE24802700_2017-08-22_12-14-49.xad
Data File Path,C:\Users\jlchiniquy\Desktop\20171205_Nextera_library_size_to_loading_concentration_tool\GGoyal
Date Created,"Tuesday, August 22, 2017 7:13:07 PM"
Date Last Modified,"Monday, August 28, 2017 7:52:30 PM"
Version Created,B.02.07.SI532
Version Last Modified,B.02.07.SI532
 
Assay Name,High Sensitivity DNA
Assay Path,C:\Program Files\Agilent\2100 bioanalyzer\2100 expert\assays\dsDNA
Assay Title,High Sensitivity DNA Assay
Assay Version,1.0
 
Number of Samples Run,11
 
Sample Name,Ladder
Number of Events,2121
 
Time,Value
32,0.1376801
32.05,0.1376801
32.1,0.1376801
32.15,0.1376801
32.2,0.1376801
32.25,0.1376801
32.3,0.1376801
32.35,0.1376801
32.4,0.1376801
32.45,0.1376801
32.5,0.1376801
32.55,0.1376801
32.6,0.1376801
32.65,0.1376801
32.7,0.1376801
32.75,0.1376801
32.8,0.1376801
32.85,0.1376801
32.9,0.1376801
32.95,0.1376801
33,0.1376801
33.05,0.1376801
33.1,0.1376801
33.15,0.1376801
33.2,0.1376801
33.25,0.1376801
33.3,0.1376801
33.35,0.1376801
33.4,0.1041047
33.45,3.922039E-02
33.5,-8.082949E-02
33.55,-0.1641238
33.6,-0.1556241
33.65,-0.1097119
33.7,4.557698E-03
33.75,6.692822E-02
33.8,7.412282E-02
33.85,3.986164E-02
33.9,-2.781562E-02
33.95,-6.424543E-02
34,-4.597994E-02
34.05,2.492349E-02
34.1,8.143459E-02
34.15,7.871278E-02
34.2,5.170123E-02
34.25,-2.336303E-04
34.3,-2.040209E-02
34.35,-0.0242142
34.4,-6.811503E-02
34.45,-0.1198504
34.5,-0.1867051
34.55,-0.2350627
34.6,-0.2538994
34.65,-0.2494091
34.7,-0.2098715
34.75,-0.1724744
34.8,-0.1567845
34.85,-0.1243375
34.9,-9.806488E-02
34.95,-0.0929531
35,-0.141272
35.05,-0.1956559
35.1,-0.2512332
35.15,-0.2056489
35.2,-0.1536264
35.25,-0.1301904
35.3,-0.1636341
35.35,-0.1883145
35.4,-0.1576974
35.45,-0.1232379
35.5,-8.426922E-02
35.55,-5.182457E-02
35.6,-2.513165E-02
35.65,1.216855E-02
35.7,6.160284E-04
35.75,2.041607E-02
35.8,-9.979721E-04
35.85,-8.656732E-02
35.9,-9.806471E-02
35.95,-9.050648E-02
36,-0.0425415
36.05,-0.1049306
36.1,-0.1793502
36.15,-0.2388858
36.2,-0.3124389
36.25,-0.2704388
36.3,-0.2195
36.35,-0.1353398
36.4,-7.834087E-02
36.45,-0.0565315
36.5,-7.722696E-03
36.55,-1.788407E-02
36.6,-8.293256E-02
36.65,-0.1733999
36.7,-0.3086778
36.75,-0.2965702
36.8,-0.3011024
36.85,-0.272658
36.9,-0.2070021
36.95,-0.2492031
37,-0.1879848
37.05,-0.2052442
37.1,-0.2386532
37.15,-0.2339837
37.2,-0.297922
37.25,-0.3691153
37.3,-0.4101058
37.35,-0.4690349
37.4,-0.4497327
37.45,-0.4367576
37.5,-0.4144104
37.55,-0.367894
37.6,-0.3413715
37.65,-0.3382857
37.7,-0.3065938
37.75,-0.2649541
37.8,-0.2358875
37.85,-0.181004
37.9,-0.1404237
37.95,-0.1390473
38,-0.1675279
38.05,-0.2245455
38.1,-0.2603125
38.15,-0.2679733
38.2,-0.2628839
38.25,-0.1802592
38.3,-9.297424E-02
38.35,-4.662761E-02
38.4,-6.054094E-02
38.45,-0.1289468
38.5,-0.1923652
38.55,-0.231297
38.6,-0.3258066
38.65,-0.3916976
38.7,-0.3922302
38.75,-0.3500521
38.8,-0.3313982
38.85,-0.2591392
38.9,-0.1235554
38.95,-5.808825E-02
39,-0.1363491
39.05,-0.1688898
39.1,-0.2229121
39.15,-0.3073162
39.2,-0.3548861
39.25,-0.3596616
39.3,-0.2627773
39.35,-0.2171419
39.4,-0.2427049
39.45,-0.236201
39.5,-0.3632202
39.55,-0.3321761
39.6,-0.2765156
39.65,-0.2296418
39.7,-0.1941664
39.75,-0.1649774
39.8,-0.1790284
39.85,-0.1732637
39.9,-0.2476775
39.95,-0.1995854
40,-0.2126609
40.05,-0.1902719
40.1,-0.1683955
40.15,-0.1392498
40.2,-0.1521095
40.25,-0.1183607
40.3,-0.178466
40.35,-0.1755081
40.4,-0.1683001
40.45,-0.1315697
40.5,-9.349024E-02
40.55,-4.512426E-02
40.6,-1.109277E-02
40.65,-1.757924E-02
40.7,-8.157766E-02
40.75,-7.123599E-02
40.8,-5.163353E-02
40.85,-7.392383E-02
40.9,-0.0844361
40.95,-0.1424093
41,-0.2546927
41.05,-0.3198732
41.1,-0.318009
41.15,-0.2736561
41.2,-0.2809035
41.25,-0.3294058
41.3,-0.3367375
41.35,-0.3802226
41.4,-0.4299113
41.45,-0.4050736
41.5,-0.3762056
41.55,-0.3667727
41.6,-0.3863279
41.65,-0.4142971
41.7,-0.4095787
41.75,-0.4135611
41.8,-0.3931317
41.85,-0.3733685
41.9,-0.4121869
41.95,-0.4306381
42,-0.4216246
42.05,-0.394983
42.1,-0.3452514
42.15,-0.2284873
42.2,-0.15651
42.25,-0.1399936
42.3,-0.1525019
42.35,-0.1417063
42.4,4.509351E-02
42.45,0.6117107
42.5,2.080127
42.55,5.348653
42.6,11.68007
42.65,22.25425
42.7,38.05959
42.75,59.28623
42.8,84.41542
42.85,110.591
42.9,132.8357
42.95,146.5264
43,147.9873
43.05,136.5858
43.1,115.015
43.15,87.92892
43.2,60.91679
43.25,38.2684
43.3,21.67168
43.35,11.18862
43.4,5.427003
43.45,2.796966
43.5,1.514051
43.55,0.7515635
43.6,0.4038266
43.65,0.2997558
43.7,0.1831992
43.75,0.1630258
43.8,0.1458618
43.85,2.026517E-02
43.9,-0.0552368
43.95,-6.140189E-02
44,-9.947994E-03
44.05,1.69729E-03
44.1,-7.996699E-03
44.15,2.483526E-02
44.2,-3.916817E-02
44.25,-0.1013084
44.3,-7.220863E-02
44.35,-0.1069024
44.4,-0.1480529
44.45,-0.10963
44.5,-7.893595E-02
44.55,-4.743722E-02
44.6,-0.0294692
44.65,2.006355E-02
44.7,0.1454127
44.75,0.3978441
44.8,1.097634
44.85,2.650715
44.9,5.892312
44.95,12.05031
45,22.21315
45.05,37.02415
45.1,55.97921
45.15,77.06552
45.2,96.7724
45.25,111.0478
45.3,116.4177
45.35,111.4511
45.4,97.21918
45.45,77.27456
45.5,55.80288
45.55,36.81633
45.6,22.39622
45.65,12.97298
45.7,7.48032
45.75,4.716674
45.8,3.535262
45.85,3.017084
45.9,2.669715
45.95,2.450335
46,2.277219
46.05,2.051725
46.1,1.854044
46.15,1.832142
46.2,1.86217
46.25,1.771636
46.3,1.625072
46.35,1.485593
46.4,1.287829
46.45,1.097302
46.5,0.9370728
46.55,0.7728427
46.6,0.590661
46.65,0.4383322
46.7,0.3584618
46.75,0.2913938
46.8,0.2713971
46.85,0.2570651
46.9,0.2754295
46.95,0.3231927
47,0.3564138
47.05,0.412526
47.1,0.3734537
47.15,0.268156
47.2,0.2981923
47.25,0.3498138
47.3,0.3813297
47.35,0.3246292
47.4,0.2785647
47.45,0.2625591
47.5,0.1705047
47.55,0.1743383
47.6,0.2934351
47.65,0.4030588
47.7,0.3807885
47.75,0.3579799
47.8,0.3304121
47.85,0.2504761
47.9,0.1474992
47.95,0.1749745
48,0.2295552
48.05,0.2365067
48.1,0.2321336
48.15,0.2413149
48.2,0.2166786
48.25,0.2007813
48.3,0.2207506
48.35,0.2766691
48.4,0.3452161
48.45,0.3953906
48.5,0.4712214
48.55,0.4809237
48.6,0.4132966
48.65,0.3364432
48.7,0.2775343
48.75,0.2152077
48.8,0.2298365
48.85,0.2727988
48.9,0.2564831
48.95,0.1828482
49,0.1066444
49.05,4.975753E-02
49.1,1.530825E-02
49.15,4.286988E-02
49.2,0.1964832
49.25,0.3029257
49.3,0.338594
49.35,0.2965828
49.4,0.277214
49.45,0.2143852
49.5,0.1729726
49.55,0.2634158
49.6,0.4434842
49.65,0.4439369
49.7,0.4682287
49.75,0.3895676
49.8,0.3743276
49.85,0.3808027
49.9,0.4934246
49.95,0.5369616
50,0.6036072
50.05,0.5210936
50.1,0.5572183
50.15,0.4488277
50.2,0.458584
50.25,0.4676763
50.3,0.5231194
50.35,1.176986
50.4,3.040561
50.45,7.339171
50.5,15.77395
50.55,29.61508
50.6,50.22537
50.65,76.74329
50.7,105.4065
50.75,130.8348
50.8,147.0743
50.85,149.5471
50.9,137.4529
50.95,114.1326
51,85.80894
51.05,58.33392
51.1,36.20497
51.15,21.33162
51.2,12.82408
51.25,8.516342
51.3,6.555995
51.35,5.664179
51.4,5.100344
51.45,4.610642
51.5,4.258518
51.55,3.959079
51.6,3.628686
51.65,3.343992
51.7,3.081279
51.75,2.836678
51.8,2.60885
51.85,2.378473
51.9,2.149717
51.95,1.928178
52,1.724786
52.05,1.519799
52.1,1.337932
52.15,1.168474
52.2,1.051926
52.25,0.9778296
52.3,0.9038336
52.35,0.8769445
52.4,0.8785915
52.45,0.8794404
52.5,0.8714296
52.55,0.8614439
52.6,0.8547329
52.65,0.8329645
52.7,0.8386452
52.75,0.8676183
52.8,0.8641687
52.85,0.8810008
52.9,0.8782748
52.95,0.8524264
53,0.8231592
53.05,0.7291168
53.1,0.6445183
53.15,0.5876175
53.2,0.587652
53.25,0.5808448
53.3,0.6247049
53.35,0.655562
53.4,0.6190968
53.45,0.5755755
53.5,0.5744324
53.55,0.6001671
53.6,0.5798492
53.65,0.5135616
53.7,0.4744089
53.75,0.4435931
53.8,0.4681343
53.85,0.5173054
53.9,0.5028532
53.95,0.4536492
54,0.3791856
54.05,0.3292872
54.1,0.3640932
54.15,0.4174572
54.2,0.4943079
54.25,0.5132009
54.3,0.5080888
54.35,0.6134019
54.4,0.7007058
54.45,0.675171
54.5,0.6834067
54.55,0.6652225
54.6,0.6511629
54.65,0.6352033
54.7,0.6557991
54.75,0.6979139
54.8,0.6916023
54.85,0.690315
54.9,0.7420574
54.95,0.7901093
55,0.9417498
55.05,1.434112
55.1,2.988752
55.15,6.90745
55.2,15.12696
55.25,29.68236
55.3,51.49619
55.35,79.72591
55.4,111.7497
55.45,142.1189
55.5,163.7486
55.55,171.6727
55.6,164.252
55.65,143.219
55.7,113.3362
55.75,81.58403
55.8,54.1053
55.85,33.47729
55.9,19.93774
55.95,12.76975
56,9.556147
56.05,7.98274
56.1,6.863533
56.15,6.071998
56.2,5.398288
56.25,4.648746
56.3,4.111168
56.35,3.67069
56.4,3.327248
56.45,3.113089
56.5,2.962315
56.55,2.782948
56.6,2.704383
56.65,2.631153
56.7,2.508142
56.75,2.316997
56.8,2.206364
56.85,2.05668
56.9,1.817406
56.95,1.563543
57,1.351288
57.05,1.147395
57.1,0.9980356
57.15,0.9478405
57.2,1.067971
57.25,1.103616
57.3,1.042886
57.35,0.9274151
57.4,0.8616477
57.45,0.8485268
57.5,0.7668902
57.55,0.8471344
57.6,0.8431546
57.65,0.7528791
57.7,0.6528107
57.75,0.5844725
57.8,0.6082312
57.85,0.6093739
57.9,0.5359184
57.95,0.5475793
58,0.4728903
58.05,0.4238748
58.1,0.4195801
58.15,0.4041004
58.2,0.4211216
58.25,0.4181345
58.3,0.4105931
58.35,0.4220601
58.4,0.3972801
58.45,0.3573595
58.5,0.3649415
58.55,0.33818
58.6,0.2887076
58.65,0.3016072
58.7,0.3609725
58.75,0.3818446
58.8,0.3194072
58.85,0.2418785
58.9,0.1821087
58.95,9.448244E-02
59,5.573102E-02
59.05,0.1203847
59.1,0.1805243
59.15,0.244551
59.2,0.3246947
59.25,0.3311961
59.3,0.2780213
59.35,0.2385729
59.4,0.2502239
59.45,0.3079324
59.5,0.3859747
59.55,0.438697
59.6,0.456411
59.65,0.4597798
59.7,0.6609358
59.75,1.872902
59.8,5.143007
59.85,12.5289
59.9,26.25857
59.95,47.96537
60,75.99903
60.05,107.6968
60.1,138.9719
60.15,164.353
60.2,178.1447
60.25,178.3919
60.3,164.7397
60.35,140.1382
60.4,109.3003
60.45,79.01354
60.5,54.2925
60.55,36.40546
60.6,24.95137
60.65,18.75531
60.7,15.15347
60.75,12.9587
60.8,11.39995
60.85,10.26451
60.9,9.346837
60.95,8.422283
61,7.717148
61.05,6.986534
61.1,6.244669
61.15,5.666973
61.2,5.165054
61.25,4.729682
61.3,4.374173
61.35,4.111514
61.4,3.72956
61.45,3.214314
61.5,2.764123
61.55,2.392687
61.6,2.071662
61.65,1.848178
61.7,1.676317
61.75,1.615414
61.8,1.518019
61.85,1.396309
61.9,1.286287
61.95,1.213457
62,1.163246
62.05,1.0768
62.1,0.9423698
62.15,0.858012
62.2,0.7697834
62.25,0.6658273
62.3,0.5884769
62.35,0.5092576
62.4,0.4445708
62.45,0.4185846
62.5,0.4111747
62.55,0.3838174
62.6,0.3212258
62.65,0.1907419
62.7,9.973866E-02
62.75,3.841051E-02
62.8,2.956554E-02
62.85,5.875881E-02
62.9,2.160331E-02
62.95,-3.572538E-02
63,-3.884664E-02
63.05,-3.054959E-02
63.1,1.041776E-03
63.15,-3.112086E-02
63.2,-0.1433177
63.25,-0.2340328
63.3,-0.353808
63.35,-0.4543889
63.4,-0.4511303
63.45,-0.3765168
63.5,-0.303032
63.55,-0.3248624
63.6,-0.3427889
63.65,-0.3883134
63.7,-0.4620129
63.75,-0.5715082
63.8,-0.4804906
63.85,-0.394093
63.9,-0.3861905
63.95,-0.3446206
64,-0.2541504
64.05,-0.3648204
64.1,-0.4227508
64.15,-0.4054364
64.2,-0.3899844
64.25,-0.4677355
64.3,-0.4577003
64.35,-0.3870217
64.4,-0.367846
64.45,-0.3799524
64.5,-0.3082861
64.55,-0.2911175
64.6,-0.3967082
64.65,-0.4593878
64.7,-0.4718931
64.75,-0.5308585
64.8,-0.5582357
64.85,-0.5643488
64.9,-0.4641009
64.95,-0.4082279
65,-0.3669388
65.05,-0.3094353
65.1,-0.3335119
65.15,-0.4126678
65.2,-0.4910571
65.25,-0.5114881
65.3,-0.5145302
65.35,-0.5301287
65.4,-0.5540475
65.45,-0.5469436
65.5,-0.5507252
65.55,-0.5417858
65.6,-0.5426896
65.65,-0.5235505
65.7,-0.5634378
65.75,-0.6687927
65.8,-0.7183684
65.85,-0.7439887
65.9,-0.7560352
65.95,-0.7505335
66,-0.7420789
66.05,-0.6879365
66.1,-0.6680297
66.15,-0.717842
66.2,-0.6777206
66.25,-0.6736332
66.3,-0.7217382
66.35,-0.7678362
66.4,-0.8556418
66.45,-0.8725629
66.5,-0.9486638
66.55,-1.02976
66.6,-1.117897
66.65,-1.130786
66.7,-1.088455
66.75,-1.001965
66.8,-0.9286256
66.85,-0.8569139
66.9,-0.8876171
66.95,-0.9154428
67,-1.00646
67.05,-0.9560052
67.1,-0.9331513
67.15,-0.8466677
67.2,-0.8565276
67.25,-0.8233954
67.3,-0.8822337
67.35,-0.9679462
67.4,-1.00995
67.45,-1.009304
67.5,-0.9985352
67.55,-0.9484193
67.6,-0.9700307
67.65,-0.9854532
67.7,-1.000832
67.75,-0.9975303
67.8,-1.050304
67.85,-1.030633
67.9,-0.9741047
67.95,-0.9402779
68,-1.025545
68.05,-1.163155
68.1,-1.198119
68.15,-1.221359
68.2,-1.323092
68.25,-1.328589
68.3,-1.2775
68.35,-1.238863
68.4,-1.214851
68.45,-1.185864
68.5,-1.164787
68.55,-1.167382
68.6,-1.215995
68.65,-1.250838
68.7,-1.165252
68.75,-0.6705652
68.8,0.8605657
68.85,4.405678
68.9,11.8581
68.95,24.7948
69,43.84037
69.05,69.10297
69.1,99.48412
69.15,131.5582
69.2,161.2011
69.25,184.8009
69.3,198.8518
69.35,201.4347
69.4,192.0544
69.45,172.0221
69.5,144.6476
69.55,114.0067
69.6,85.18894
69.65,61.7112
69.7,44.48502
69.75,32.90014
69.8,25.41128
69.85,19.99703
69.9,16.35619
69.95,13.78109
70,12.17978
70.05,10.87571
70.1,9.847841
70.15,8.728336
70.2,7.74613
70.25,6.842069
70.3,6.38596
70.35,5.931387
70.4,5.488441
70.45,5.038349
70.5,4.818691
70.55,4.346524
70.6,3.853674
70.65,3.385489
70.7,2.878119
70.75,2.40035
70.8,2.036152
70.85,1.724699
70.9,1.599308
70.95,1.284493
71,1.060837
71.05,0.7069274
71.1,0.298057
71.15,0.1402188
71.2,4.730513E-02
71.25,3.956062E-02
71.3,-3.502813E-03
71.35,-0.1565197
71.4,-0.2567362
71.45,-0.4687328
71.5,-0.5318835
71.55,-0.5461683
71.6,-0.5042368
71.65,-0.5251672
71.7,-0.6631523
71.75,-0.7584857
71.8,-0.801819
71.85,-0.8256704
71.9,-0.8284112
71.95,-0.7981948
72,-0.8424693
72.05,-1.030552
72.1,-1.237702
72.15,-1.33821
72.2,-1.372083
72.25,-1.355323
72.3,-1.313322
72.35,-1.283597
72.4,-1.277216
72.45,-1.300583
72.5,-1.338338
72.55,-1.391246
72.6,-1.481615
72.65,-1.546597
72.7,-1.541095
72.75,-1.499779
72.8,-1.509246
72.85,-1.59978
72.9,-1.670354
72.95,-1.73138
73,-1.803074
73.05,-1.850432
73.1,-1.897687
73.15,-1.894081
73.2,-1.886137
73.25,-1.871737
73.3,-1.842693
73.35,-1.80137
73.4,-1.785045
73.45,-1.780906
73.5,-1.78879
73.55,-1.734822
73.6,-1.724087
73.65,-1.837034
73.7,-1.954665
73.75,-1.995909
73.8,-2.03034
73.85,-2.015652
73.9,-1.976705
73.95,-1.916976
74,-2.005308
74.05,-2.111597
74.1,-2.140718
74.15,-2.205276
74.2,-2.092232
74.25,-1.917315
74.3,-1.879412
74.35,-1.864249
74.4,-1.83714
74.45,-1.756541
74.5,-1.7836
74.55,-1.855435
74.6,-1.906814
74.65,-2.001984
74.7,-2.076257
74.75,-2.032898
74.8,-1.939072
74.85,-1.980728
74.9,-1.930428
74.95,-1.920598
75,-1.939032
75.05,-2.020579
75.1,-2.107857
75.15,-2.126212
75.2,-2.207651
75.25,-2.223381
75.3,-2.174243
75.35,-2.184529
75.4,-2.170742
75.45,-2.158918
75.5,-2.145772
75.55,-2.149107
75.6,-2.165904
75.65,-2.199051
75.7,-2.219825
75.75,-2.237061
75.8,-2.152825
75.85,-2.092021
75.9,-2.105125
75.95,-2.138574
76,-2.192258
76.05,-2.239014
76.1,-2.249724
76.15,-2.273422
76.2,-2.261938
76.25,-2.217476
76.3,-2.211796
76.35,-2.225128
76.4,-2.263287
76.45,-2.320348
76.5,-2.364918
76.55,-2.374625
76.6,-2.301573
76.65,-2.17433
76.7,-2.048321
76.75,-1.829636
76.8,-1.265307
76.85,0.1367282
76.9,3.155988
76.95,8.956053
77,18.89369
77.05,34.11816
77.1,55.49781
77.15,82.19064
77.2,112.8054
77.25,144.8846
77.3,173.046
77.35,195.3289
77.4,209.2211
77.45,213.0218
77.5,207.6906
77.55,194.277
77.6,173.4836
77.65,147.7456
77.7,118.7647
77.75,92.86728
77.8,70.51313
77.85,52.74473
77.9,40.26574
77.95,32.03447
78,25.39217
78.05,20.74093
78.1,17.4456
78.15,15.39571
78.2,13.34326
78.25,11.5556
78.3,10.27139
78.35,9.232897
78.4,8.180571
78.45,7.464091
78.5,6.837998
78.55,6.246066
78.6,5.78465
78.65,5.273629
78.7,4.88238
78.75,4.511546
78.8,3.987745
78.85,3.295244
78.9,2.653619
78.95,2.141601
79,1.676821
79.05,1.249596
79.1,1.12217
79.15,0.9548604
79.2,0.6568817
79.25,0.3947094
79.3,0.1661941
79.35,-5.915999E-02
79.4,-0.2478292
79.45,-0.3874496
79.5,-0.4420364
79.55,-0.583128
79.6,-0.7769294
79.65,-0.8924849
79.7,-0.9399068
79.75,-0.9496307
79.8,-0.9446186
79.85,-0.9741043
79.9,-1.103112
79.95,-1.299856
80,-1.459431
80.05,-1.466616
80.1,-1.40592
80.15,-1.436539
80.2,-1.504237
80.25,-1.60191
80.3,-1.684386
80.35,-1.757074
80.4,-1.837701
80.45,-1.827911
80.5,-1.848837
80.55,-1.964985
80.6,-2.026453
80.65,-2.048291
80.7,-2.057574
80.75,-2.071784
80.8,-2.091909
80.85,-2.064723
80.9,-2.150126
80.95,-2.140785
81,-2.118829
81.05,-2.139827
81.1,-2.19708
81.15,-2.281297
81.2,-2.373365
81.25,-2.428353
81.3,-2.381545
81.35,-2.222193
81.4,-2.21064
81.45,-2.21667
81.5,-2.257355
81.55,-2.308734
81.6,-2.280841
81.65,-2.243925
81.7,-2.106155
81.75,-2.101032
81.8,-2.102947
81.85,-2.024279
81.9,-1.996071
81.95,-2.046653
82,-2.014495
82.05,-2.104876
82.1,-2.196978
82.15,-2.297342
82.2,-2.231482
82.25,-2.069689
82.3,-2.052892
82.35,-1.975625
82.4,-1.78309
82.45,-1.477756
82.5,-0.4681185
82.55,1.875161
82.6,6.095839
82.65,12.80567
82.7,23.56257
82.75,38.75564
82.8,58.40666
82.85,81.51177
82.9,106.8263
82.95,132.7545
83,157.6594
83.05,178.7894
83.1,194.2273
83.15,202.4937
83.2,203.2645
83.25,195.4711
83.3,180.0137
83.35,160.3391
83.4,138.5949
83.45,116.8673
83.5,96.80964
83.55,79.85807
83.6,66.46208
83.65,55.58609
83.7,46.82605
83.75,40.5926
83.8,35.89631
83.85,32.50528
83.9,29.69093
83.95,27.30405
84,25.57043
84.05,23.75908
84.1,21.78163
84.15,20.034
84.2,18.56268
84.25,17.01007
84.3,15.22763
84.35,13.61064
84.4,12.22946
